Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
tnxp.us.txt, 1266, 498, 611, 611
sbbx.us.txt, 2545, 926, 1003, 1003
extr.us.txt, 3201, 1510, 1528, 1528
kerx.us.txt, 3201, 1368, 1711, 1711
npk.us.txt, 3201, 1611, 1564, 1564
wtt.us.txt, 3192, 1519, 1281, 1281
moti.us.txt, 471, 189, 178, 178
btt.us.txt, 1310, 606, 637, 637
sino.us.txt, 2305, 1000, 1090, 1090
spyd.us.txt, 518, 212, 301, 301
ocio.us.txt, 78, 37, 17, 17
glog.us.txt, 1415, 687, 685, 685
mue.us.txt, 3201, 1576, 1415, 1415
bpmc.us.txt, 641, 340, 296, 296
dcm.us.txt, 3201, 1565, 1501, 1501
usac.us.txt, 1217, 594, 611, 611
hovnp.us.txt, 1764, 889, 710, 710
sien.us.txt, 766, 359, 392, 392
lov.us.txt, 2856, 1248, 1251, 1251
dbvt.us.txt, 771, 406, 359, 359
cvna.us.txt, 138, 62, 74, 74
ebr-b.us.txt, 271, 128, 132, 132
cfco.us.txt, 276, 99, 107, 107
olbk.us.txt, 2619, 1087, 1046, 1046
kblmw.us.txt, 42, 10, 13, 13
tchf.us.txt, 353, 79, 89, 89
tkc.us.txt, 3201, 1657, 1450, 1450
wwr.us.txt, 3201, 1224, 1747, 1747
armk.us.txt, 987, 505, 470, 470
cwh.us.txt, 277, 135, 138, 138
evbg.us.txt, 292, 151, 138, 138
sgu.us.txt, 3201, 1493, 1471, 1471
ghyg.us.txt, 1364, 575, 743, 743
yrcw.us.txt, 1474, 697, 756, 756
stz-b.us.txt, 1126, 393, 329, 329
edap.us.txt, 3188, 1355, 1668, 1668
vr_a.us.txt, 356, 143, 195, 195
qqqx.us.txt, 2720, 1271, 1360, 1360
c_l.us.txt, 942, 475, 421, 421
bac_l.us.txt, 1819, 958, 823, 823
sd.us.txt, 279, 135, 140, 140
kfy.us.txt, 3201, 1597, 1562, 1562
hacw.us.txt, 208, 44, 59, 59
sto.us.txt, 3201, 1618, 1530, 1530
fat.us.txt, 15, 7, 8, 8
myo.us.txt, 107, 39, 68, 68
lgih.us.txt, 1011, 515, 491, 491
mdgs.us.txt, 423, 168, 213, 213
asix.us.txt, 280, 153, 123, 123
pbnc.us.txt, 531, 233, 175, 175
bpop.us.txt, 3201, 1526, 1597, 1597
oncs.us.txt, 1663, 681, 876, 876
yum.us.txt, 5072, 2629, 2372, 2372
micr.us.txt, 3045, 1466, 1305, 1305
lkor.us.txt, 437, 182, 157, 157
esca.us.txt, 3150, 1524, 1413, 1413
tci.us.txt, 2697, 1092, 958, 958
